rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,feature_stellar_density,feature_period_precision,feature_depth_precision,feature_radius_precision,feature_radius_ratio,feature_duration_period_ratio,feature_depth_mag_signal,hercules_prediction,prob_candidate,prob_confirmed,prob_false_positive,signal_quality,transit_coverage,period_quality,depth_quality,radius_quality,data_completeness,scientific_priority_score,priority
600,3247268,K01089.02,Kepler-418 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.21828097,1.128e-05,-1.128e-05,140.321095,0.000745,-0.000745,2454973.321,0.000745,-0.000745,0.0,,,,,,0.778,0.027,-0.556,2.6969,0.0669,-0.0669,,,,1843.4,23.2,-23.2,0.043209,0.003588,-0.003533,1.76732,3.95424,-0.49592,LS+MCMC,5.1,0.76,-0.62,0.1024,,,88.15,,,835.0,,,114.59,48.15,-33.11,24.1,10.8,-10.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,17.384766,81.52411,90.1,2,84.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.3073,Mandel and Agol (2002 ApJ 580 171),,,003/003247/003247268/dv/kplr003247268-20160209194854_dvr.pdf,003/003247/003247268/dv/kplr003247268-002-20160209194854_dvs.pdf,5822.0,105.0,-116.0,4.351,0.115,-0.115,-0.06,0.15,-0.15,1.081,0.162,-0.132,0.957,0.078,-0.056,,,,q1_q17_dr25_stellar,294.4335,38.35545,14.696,15.153,14.644,14.501,14.421,13.493,13.243,13.103,0.0,19.6289092,3.8e-06,38.355365,3.9e-05,0.36,0.16,-0.31,0.14,-0.00108,0.00032,0.0006,0.0003,0.024,0.092,-0.149,0.087,0.151,0.083,0.005,0.099,0.001,0.083,0.01,0.1,1.76732,1083084.9188901694,79.45689654829928,6.710526306959833,0.008472352939515225,0.22072663138137616,125.43549264252617,CONFIRMED,0.01454424461171685,0.98319276309831,0.002262992289972999,46.34331453569847,49.33413239168356,64.7083937910175,47.40131218123131,46.58768445247608,100.0,33.36285715483446,LOW
7096,12110901,K05955.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,96.32561456,,,153.0316267,,,2454986.032,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,1,,1.0,q1_q16_tce,,,,,,012/012110/012110901/dv/kplr012110901-20130815195353_dvr.pdf,012/012110/012110901/dv/kplr012110901-001-20130826182306_dvs.pdf,,,,,,,,,,,,,,,,,,,,291.59988,50.635891,14.451,15.049,14.372,14.195,14.09,13.141,12.708,12.642,0.001,19.439984,5.4e-05,50.6349,0.00048,-0.3,1.9,-3.6,1.7,8e-05,0.00064,0.00123,0.0006,1.2,1.2,1.62,0.72,2.03,0.9,1.1,1.1,1.55,0.74,1.91,0.9,,,,,,0.023669716620973613,,FALSE POSITIVE,0.35415090640108304,7.845770885720136e-05,0.6457706358900597,20.799869529471433,58.513491256422654,37.24633630458417,21.403760812513433,31.488492736374585,20.0,33.35898824498655,LOW
1414,9471268,K01835.01,Kepler-326 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.580346161,7.038e-06,-7.038e-06,134.0754,0.00131,-0.00131,2454967.075,0.00131,-0.00131,0.0,,,,,,0.384,0.077,-0.384,2.097,0.0384,-0.0384,,,,308.3,6.8,-6.8,0.015995,0.000246,-0.000619,3.49602,1.19967,-0.55033,LS+MCMC,1.38,0.09,-0.07,0.0506,,,88.6,,,889.0,,,147.56,33.76,-23.82,15.71,5.4,-5.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,6.5903087,35.994656,49.8,3,268.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.686,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-002-20160209194854_dvs.pdf,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.04,0.15,-0.15,0.789,0.052,-0.037,0.82,0.047,-0.043,,,,q1_q17_dr25_stellar,294.32553,46.002251,13.693,14.404,13.623,13.388,13.26,12.229,11.783,11.673,0.226,19.6217039,6.2e-06,46.002217,6.6e-05,0.04,0.23,-0.12,0.24,8e-05,7e-05,-2.5e-05,7.2e-05,0.01,0.15,0.09,0.14,0.09,0.14,0.2,0.14,0.2,0.15,0.28,0.15,3.49602,650709.7827816451,45.33823528745026,15.333333162962964,0.011590579701745957,0.4578256589856407,22.515153726538003,CONFIRMED,0.0005862915208052643,0.9990415661436693,0.00037214233552523883,35.15889510828208,69.39470663541243,56.51763302250337,36.979003917162856,87.06510870850478,100.0,33.345934529786724,LOW
4101,11296045,K04396.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,,88.91323139,,,145.6230854,,,2454978.623,,,,,,,,,,,,2.92,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.36188,49.02198,12.981,13.204,12.906,12.865,12.866,12.082,11.935,11.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0328410063869928,,FALSE POSITIVE,0.3538027999237805,0.00071062673622509,0.6454865733399944,20.799869529471433,58.513491256422654,37.24633630458417,21.403760812513433,31.488492736374585,20.0,33.34506398589445,LOW
8206,7955301,K06938.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE,15.32763411,2.367e-05,-2.367e-05,134.92291,0.00129,-0.00129,2454967.923,0.00129,-0.00129,0.0,,,,,,1.204,0.321,-0.203,6.0662,0.0654,-0.0654,,,,17749.0,182.0,-182.0,0.392824,0.299527,-0.168994,0.20189,0.03352,-0.02833,LS+MCMC,291.01,44.95,-83.48,0.1422,,,84.92,,,1472.0,,,1108.58,439.96,-580.32,13.59,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1236,0.6196,q1_q17_dr25_koi,128.8911,715.11835,117.0,1,91.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007955/007955301/dv/kplr007955301-20160209194854_dvr.pdf,007/007955/007955301/dv/kplr007955301-001-20160209194854_dvs.pdf,4830.0,57.0,-78.0,2.987,0.188,-0.101,0.12,0.1,-0.15,6.784,1.048,-1.946,1.628,0.26,-0.483,,,,q1_q17_dr25_stellar,290.18625,43.72385,12.672,13.474,12.605,12.328,12.126,10.992,10.487,10.385,0.0,19.345751879,9.7e-08,43.7238247,1.1e-06,0.0733,0.0038,-0.091,0.004,0.0,2.0,0.0,2.8,0.005,0.073,0.018,0.072,0.019,0.075,0.048,0.072,-0.073,0.073,0.087,0.068,0.20189,647527.9502344641,97.5219780214422,6.47408231353784,0.0013498642658281508,0.3957688418231841,1400.647095849065,FALSE POSITIVE,0.0001965210967378365,2.942163220249033e-05,0.9997740572710596,51.29777485115653,50.712133472243806,56.438832395007324,51.22751352543775,44.90817820919217,100.0,33.340365062765436,LOW
8093,4372961,K06410.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_SKYE_ZUMA_TRACKER---LPP_DV---LPP_ALT---MOD_NONUNIQ_DV---MOD_NONUNIQ_ALT,2.53470797,1.437e-05,-1.437e-05,132.88117,0.00449,-0.00449,2454965.881,0.00449,-0.00449,0.0,,,,,,1.187,0.015,-0.166,20.143,0.413,-0.413,,,,328.2,4.5,-4.5,0.204145,0.01454,-0.156434,0.00522,0.00021,-0.00175,LS+MCMC,50.25,8.69,-13.04,0.0406,,,11.38,,,2117.0,,,4744.68,2101.83,-2265.45,1.2103,0.0487,-0.0487,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3132,0.2951,q1_q17_dr25_koi,3.2386591,8.387549,99.5,1,426.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9712,Mandel and Agol (2002 ApJ 580 171),,,004/004372/004372961/dv/kplr004372961-20160209194854_dvr.pdf,004/004372/004372961/dv/kplr004372961-001-20160209194854_dvs.pdf,6440.0,77.0,-77.0,3.874,0.21,-0.09,-0.04,0.15,-0.15,2.254,0.39,-0.585,1.386,0.185,-0.151,,,,q1_q17_dr25_stellar,293.66101,39.411629,13.92,14.292,13.886,13.761,13.684,12.884,12.615,12.571,,,,,,,,,,,,,,0.02,0.23,0.06,0.28,0.07,0.28,0.03,0.23,0.14,0.26,0.14,0.26,0.00522,176376.5896597314,72.93333331712593,5.782508629944476,0.004062587064595769,7.946872077753844,23.57758620520276,FALSE POSITIVE,0.005034416614386997,7.271046152446277e-05,0.9948928729240886,48.22378298602912,77.44067766323542,35.531486573735975,45.80406541397605,39.67234741281858,100.0,33.34010584250217,LOW
4782,5303346,K03275.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,37.32483952,4.984e-05,-4.984e-05,143.0389,0.00104,-0.00104,2454976.039,0.00104,-0.00104,0.0,,,,,,1.263,42.08,-0.083,6.9676,0.0559,-0.0559,,,,4989.2,37.8,-37.8,0.351452,42.02102,-0.076756,0.10363,14.68769,-0.00672,LS+MCMC,30.32,4.68,-2.73,0.2037,,,86.32,,,461.0,,,10.67,5.52,-2.84,19.69,9.8,-9.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,q1_q17_dr25_koi,51.744057,192.70526,155.6,1,38.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.621,Mandel and Agol (2002 ApJ 580 171),,,005/005303/005303346/dv/kplr005303346-20160209194854_dvr.pdf,005/005303/005303346/dv/kplr005303346-001-20160209194854_dvs.pdf,5306.0,175.0,-159.0,4.55,0.056,-0.098,-0.16,0.3,-0.3,0.79,0.122,-0.071,0.81,0.094,-0.071,,,,q1_q17_dr25_stellar,298.54089,40.471642,14.727,15.364,14.634,14.454,14.254,13.227,12.763,12.688,0.0,19.9029877,1.7e-06,40.468669,1.8e-05,10.723,0.069,-10.697,0.065,-0.0529,0.0013,0.0501,0.0017,4.62,0.15,-3.59,0.13,5.85,0.17,4.39,0.14,-4.02,0.13,5.95,0.18,0.10363,748878.2231496157,131.98941798592622,6.478632477248156,0.011591424801728515,0.18667461372686772,338.7791131704502,FALSE POSITIVE,0.0006983749889078115,9.579469212151922e-05,0.9992058303189706,56.71724624962021,35.76801317826373,58.77650266999379,56.89414472247704,44.940997471989476,100.0,33.339777549269016,LOW
3533,5608566,K00609.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,4.396999852,4.225e-06,-4.225e-06,172.023406,0.000773,-0.000773,2455005.023,0.000773,-0.000773,0.0,,,,,,0.987,29.18,-0.045,1.875,0.0431,-0.0431,,,,4576.8,88.9,-88.9,0.107517,28.84581,-0.026094,0.73133,96.71995,-0.28197,LS+MCMC,13.57,3.91,-2.6,0.0525,,,83.76,,,1231.0,,,543.48,469.74,-232.55,9.08,4.5,-4.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,36.017918,369.0751,63.3,1,300.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2572,Mandel and Agol (2002 ApJ 580 171),,,005/005608/005608566/dv/kplr005608566-20160209194854_dvr.pdf,005/005608/005608566/dv/kplr005608566-001-20160209194854_dvs.pdf,5949.0,176.0,-193.0,4.311,0.158,-0.193,-0.08,0.3,-0.3,1.156,0.333,-0.222,0.998,0.152,-0.124,,,,q1_q17_dr25_stellar,288.16071,40.878891,14.491,14.996,14.451,14.274,14.234,13.288,12.992,12.92,0.0,19.21071065,9.7e-07,40.878874,1.1e-05,-0.084,0.04,-0.059,0.038,0.00032,0.00027,0.00032,0.00033,-0.071,0.068,0.016,0.071,0.072,0.068,-0.09,0.071,0.05,0.07,0.103,0.071,0.73133,1040463.7605300522,51.48256467883596,3.470588234406499,0.007923139277234845,0.42642712364903046,315.83741630558023,FALSE POSITIVE,0.03576278646789797,0.0010384997784208647,0.963198713753681,39.67170267541821,71.35188416041407,64.06299621787647,39.33099141033926,17.19486192494894,100.0,33.33960012391148,LOW
2010,9757613,K00250.02,Kepler-26 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.25121397,1.814e-05,-1.814e-05,149.886479,0.000854,-0.000854,2454982.886,0.000854,-0.000854,0.0,,,,,,0.749,0.152,-0.509,2.0371,0.0447,-0.0447,,,,2054.8,33.2,-33.2,0.044983,0.003994,-0.003197,6.65796,12.73071,-0.60045,LS+MCMC,2.64,0.15,-0.2,0.1063,,,89.09,,,385.0,,,5.17,1.07,-1.13,47.1,22.5,-22.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,q1_q17_dr25_koi,10.909058,53.37347,68.6,4,73.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.361,Mandel and Agol (2002 ApJ 580 171),,,009/009757/009757613/dv/kplr009757613-20160209194854_dvr.pdf,009/009757/009757613/dv/kplr009757613-002-20160209194854_dvs.pdf,3879.0,77.0,-85.0,4.708,0.045,-0.021,-0.12,0.15,-0.15,0.537,0.03,-0.041,0.537,0.037,-0.033,,,,q1_q17_dr25_stellar,284.94098,46.56654,15.473,16.84,15.434,14.887,14.601,13.408,12.746,12.63,0.0,18.9960718,5.4e-06,46.566375,5.3e-05,0.21,0.2,-0.59,0.19,0.00105,0.00046,0.0006,0.00049,-0.118,0.083,0.14,0.11,0.19,0.1,0.011,0.082,-0.03,0.11,0.03,0.1,6.65796,950951.6548150599,61.89156626319605,17.59999988266667,0.017039015145060978,0.11808444341508077,132.79906933802113,CONFIRMED,0.0016678521381378738,0.9979847273010372,0.00034742056082502924,41.18842874338835,46.92096144514768,62.61682872139065,42.748671647527004,94.07288246473775,100.0,33.320135934799026,LOW
8527,5388229,K06574.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,,0.61810542,8.56e-07,-8.56e-07,131.74488,0.00129,-0.00129,2454964.745,0.00129,-0.00129,0.0,,,,,,1.2326,0.0244,-0.2874,6.666,0.334,-0.334,,,,12264.0,1977.0,-1977.0,0.381399,0.026143,-0.248173,0.11827,0.00764,-0.05506,MCMC,39.52,24.04,-5.58,0.0134,,,22.92,,,1994.0,,,3735.52,7260.95,-1269.9,1.3367,0.0863,-0.0863,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.215,0.4824,q1_q17_dr24_koi,7.8876877,10.657215,118.7,1,2160.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,005/005388/005388229/dv/kplr005388229-20141002224145_dvr.pdf,005/005388/005388229/dv/kplr005388229-001-20141002224145_dvs.pdf,5371.0,177.0,-147.0,4.403,0.13,-0.13,0.0,0.28,-0.26,0.949,0.577,-0.134,0.83,0.134,-0.064,,,,stellar_q1_q17,298.21118,40.512501,14.684,15.367,14.623,14.391,14.233,13.315,12.828,12.713,0.0,19.880796,1.2e-05,40.51198,0.00012,2.1,0.49,-1.89,0.42,-0.00048,0.00011,0.000328,9.2e-05,-0.068,0.071,-0.058,0.068,0.089,0.07,-0.087,0.071,-0.26,0.069,0.274,0.069,0.11827,721243.1971995332,6.2033383914991385,1.6439267886171414,0.009650784412711265,10.784568090691442,835.1947697606106,FALSE POSITIVE,0.001050069166382056,1.9542168468302365e-05,0.9989303886651496,51.57168747193126,100.0,58.17204815664303,1.817832049567274,0.0,100.0,33.31897164067122,LOW
3075,9279669,K00585.01,Kepler-612 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.722158895,3.79e-06,-3.79e-06,171.560055,0.000814,-0.000814,2455004.56,0.000814,-0.000814,0.0,,,,,,0.644,0.232,-0.435,1.9941,0.0311,-0.0311,,,,757.4,12.8,-12.8,0.026508,0.002851,-0.001294,2.03406,2.04048,-1.30406,LS+MCMC,2.33,0.53,-0.21,0.0452,,,86.76,,,1046.0,,,283.28,190.36,-73.34,11.42,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,6.950519,59.167484,70.3,1,357.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8696,Mandel and Agol (2002 ApJ 580 171),,,009/009279/009279669/dv/kplr009279669-20160209194854_dvr.pdf,009/009279/009279669/dv/kplr009279669-001-20160209194854_dvs.pdf,5617.0,152.0,-152.0,4.574,0.038,-0.152,-0.22,0.3,-0.3,0.806,0.182,-0.073,0.897,0.088,-0.107,,,,q1_q17_dr25_stellar,291.35464,45.747898,14.911,15.456,14.864,14.678,14.601,13.663,13.315,13.264,0.0,19.4236475,5.8e-06,45.74788,5.3e-05,0.16,0.22,-0.07,0.19,0.00052,0.00016,-0.00012,0.00014,-0.047,0.089,0.087,0.097,0.098,0.096,-0.038,0.09,0.0,0.097,0.038,0.09,2.03406,981840.9113690319,59.171874995377195,4.396226406799573,0.011376824029452006,0.5357374727185746,50.79471530743782,CONFIRMED,0.0006345776794404244,0.9969161998995589,0.0024492224210005283,41.65053718489276,74.37165657806348,63.130712751937864,41.91362725128396,27.342502407406315,100.0,33.31337590919061,LOW
1466,8142942,K01985.01,Kepler-1782 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.756245244,5.387e-06,-5.387e-06,133.903421,0.000816,-0.000816,2454966.903,0.000816,-0.000816,0.0,,,,,,0.888,0.037,-0.628,1.071,0.0321,-0.0321,,,,623.6,17.5,-17.5,0.027905,0.000169,-0.004636,5.4985,39.5287,-2.39052,LS+MCMC,2.24,0.14,-0.09,0.0582,,,87.61,,,773.0,,,84.16,19.19,-12.71,21.3,10.2,-10.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,6.6662774,41.952225,45.5,1,235.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5736,Mandel and Agol (2002 ApJ 580 171),,,008/008142/008142942/dv/kplr008142942-20160209194854_dvr.pdf,008/008142/008142942/dv/kplr008142942-001-20160209194854_dvs.pdf,4931.0,98.0,-98.0,4.605,0.018,-0.049,0.0,0.15,-0.15,0.734,0.048,-0.03,0.794,0.035,-0.05,,,,q1_q17_dr25_stellar,280.92612,44.087929,13.708,14.478,13.642,13.378,13.243,12.184,11.723,11.576,0.079,18.7284012,6.3e-06,44.087895,6.3e-05,-0.29,0.24,-0.13,0.23,-6e-05,0.00015,-0.00016,0.00014,-0.06,0.21,-0.19,0.13,0.2,0.15,0.02,0.21,-0.45,0.12,0.45,0.11,5.4985,1068345.4424647363,35.63428571224947,15.999999885714287,0.01245758928015286,0.18605878561729,45.49168368503854,CONFIRMED,0.0013041855476366713,0.9966972239533792,0.0019985904989840296,33.465245815002675,67.11572885456279,64.48811761031008,32.54031716640603,89.2224049517194,100.0,33.312261429383,LOW
3312,8008206,K00569.02,Kepler-185 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.632916419,3.298e-06,-3.298e-06,134.54956,0.00166,-0.00166,2454967.55,0.00166,-0.00166,0.0,,,,,,0.136,0.322,-0.136,1.5599,0.0578,-0.0578,,,,209.2,8.0,-8.0,0.012892,0.000509,-0.000427,3.70034,0.33265,-1.39455,LS+MCMC,1.13,0.05,-0.06,0.0253,,,89.04,,,1237.0,,,554.07,93.18,-84.14,8.05,0.724,-0.724,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,7.274086,24.889524,31.0,2,807.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7618,Mandel and Agol (2002 ApJ 580 171),,,008/008008/008008206/dv/kplr008008206-20160209194854_dvr.pdf,008/008008/008008206/dv/kplr008008206-002-20160209194854_dvs.pdf,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.16,0.15,-0.15,0.803,0.037,-0.041,0.811,0.042,-0.033,,,,q1_q17_dr25_stellar,282.46811,43.889912,14.458,15.127,14.393,14.172,14.075,13.05,12.587,12.515,0.0,18.831203,1.3e-05,43.89037,0.00012,-0.15,0.49,1.67,0.42,2.1e-05,9.3e-05,-0.000276,7.8e-05,-0.05,0.19,0.04,0.2,0.06,0.21,0.13,0.18,0.21,0.21,0.25,0.18,3.70034,494973.1491361018,26.14999999673125,22.599999548000007,0.011408849547425798,0.9552846556592284,14.469497854857552,CONFIRMED,0.0015327019378405832,0.9908741204566884,0.0075931776054710635,26.30880521047526,88.54616909718496,52.1199029443708,26.880909030404116,100.0,100.0,33.31107242814028,LOW
973,7376983,K01358.01,Kepler-1987 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.644914154,8.778e-06,-8.778e-06,356.73699,0.0011,-0.0011,2455189.737,0.0011,-0.0011,0.0,,,,,,0.445,0.037,-0.445,2.2599,0.0433,-0.0433,,,,1397.9,24.4,-24.4,0.03411,0.006918,-0.000933,3.36374,1.48099,-0.4015,LS+MCMC,2.66,0.25,-0.18,0.0571,,,88.57,,,744.0,,,72.38,27.67,-18.17,17.83,7.8,-7.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1054,0.6323,q1_q17_dr25_koi,7.3839817,51.430588,63.9,4,199.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.7087,Mandel and Agol (2002 ApJ 580 171),,,007/007376/007376983/dv/kplr007376983-20160209194854_dvr.pdf,007/007376/007376983/dv/kplr007376983-001-20160209194854_dvs.pdf,4769.0,172.0,-172.0,4.622,0.024,-0.06,0.12,0.25,-0.3,0.714,0.068,-0.049,0.799,0.041,-0.081,,,,q1_q17_dr25_stellar,295.8255,42.94339,15.505,16.412,15.453,15.117,14.945,13.842,13.321,13.154,0.0,19.7216898,1.1e-06,42.942458,1.8e-05,-0.402,0.043,-3.356,0.066,-0.00022,0.00012,-0.00104,0.00016,0.179,0.093,6.008,0.095,6.011,0.095,-0.12,0.11,-0.018,0.089,0.12,0.11,3.36374,643001.9539810913,57.290983604209394,10.639999957439999,0.012823308265855898,0.40034266916145866,90.15801353820329,CONFIRMED,0.00635450116200158,0.9920630912728683,0.0015824075651301997,39.84956204867481,64.2336616647699,56.326072773836366,41.31374459747508,68.79737457900721,100.0,33.30970743011942,LOW
9101,4074294,K07547.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,1,0,q1_q17_dr25_sup_koi,LPP_DV---LPP_ALT---MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,0.892988877,2.016e-06,-2.016e-06,131.56303,0.00178,-0.00178,2454964.563,0.00178,-0.00178,0.0,,,,,,0.71,0.225,-0.432,2.4428,0.0738,-0.0738,,,,85.0,2.4,-2.4,0.009042,0.001472,-0.000525,0.24113,0.27619,-0.17753,LS+MCMC,2.94,0.39,-1.17,0.0208,,,70.88,,,3285.0,,,27545.43,11821.51,-18481.58,2.166,0.827,-0.827,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3044,0.3135,q1_q17_dr25_koi,3.3761787,7.790252,43.8,1,1200.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.826,Mandel and Agol (2002 ApJ 580 171),,,004/004074/004074294/dv/kplr004074294-20160209194854_dvr.pdf,004/004074/004074294/dv/kplr004074294-001-20160209194854_dvs.pdf,6228.0,171.0,-152.0,3.668,0.32,-0.08,-0.08,0.3,-0.25,2.975,0.394,-1.182,1.504,0.229,-0.344,,,,q1_q17_dr25_stellar,295.72275,39.183449,13.013,13.366,12.944,12.862,12.82,11.987,11.667,11.647,0.0,19.714916,4e-05,39.18116,0.00056,2.8,1.7,-8.2,2.0,-4.1e-05,2.6e-05,0.000121,3.1e-05,-3.06,0.28,-12.25,0.15,12.62,0.16,-2.96,0.28,-12.36,0.14,12.71,0.15,0.24113,442731.22310361924,35.41666665190972,7.538461519132149,0.0030755102030355407,2.735532390359738,6.531929608350731,FALSE POSITIVE,0.0018222633909754369,9.304673053905952e-05,0.9980846898784855,32.752042685067806,95.4476871496758,50.32678592156638,32.4277736116369,52.08775346901613,100.0,33.30830968515207,LOW
